SIRUTA,DENLOC,CODP,JUD,SIRSUP,TIP,NIV,MED,REGIUNE,FSJ,FSL,FS2,FS3,POND,rang,fictiv
123861,POIANA LARGULUI                  ,617347,27,123790,23,3,3,1,29,2.95203E+12,2952031,3009215,3.13023E+29,V  ,
123870,ROŞENI                           ,617348,27,123790,23,3,3,1,29,2.95203E+12,2952031,3010060,3.3303E+11,V  ,
123889,RUSENI                           ,617349,27,123790,23,3,3,1,29,2.95203E+12,2952031,3010198,3.33834E+11,V  ,
123898,SĂVINEŞTI                        ,617351,27,123790,23,3,3,1,29,2.95203E+12,2952031,3010555,3.43439E+17,V  ,
123905,TOPOLICENI                       ,617352,27,123790,23,3,3,1,29,2.95203E+12,2952031,3012152,3.63031E+19,V  ,
123709,POIENARI                         ,0,27,270,3,2,3,1,29,2.95203E+12,29,       ,3.13023E+15,IV ,
123718,POIENARI                         ,617360,27,123709,22,3,3,1,29,2.95203E+12,2952032,1009257,3.13023E+15,IV ,
123727,BUNGHI                           ,617361,27,123709,23,3,3,1,29,2.95203E+12,2952032,3001897,1.63829E+11,V  ,
123772,SĂCĂLENI                         ,617367,27,123709,23,3,3,1,29,2.95203E+12,2952032,3010380,3.43417E+15,V  ,
123914,RĂUCEŞTI                         ,0,27,270,3,2,3,1,29,2.95203E+12,29,       ,3.33338E+15,IV ,
123923,RĂUCEŞTI                         ,617370,27,123914,22,3,3,1,29,2.95203E+12,2952033,1009823,3.33338E+15,IV ,
123932,OGLINZI                          ,617371,27,123914,23,3,3,1,29,2.95203E+12,2952033,3008202,3.02127E+13,V  ,
123941,SĂVEŞTI                          ,617372,27,123914,23,3,3,1,29,2.95203E+12,2952033,3010553,3.43439E+13,V  ,
123950,UNGHENI                          ,617373,27,123914,23,3,3,1,29,2.95203E+12,2952033,3012485,3.82921E+13,V  ,
123969,RĂZBOIENI                        ,0,27,270,3,2,3,1,29,2.95203E+12,29,       ,3.33342E+17,IV ,
123978,RĂZBOIENII DE JOS                ,617377,27,123969,22,3,3,1,29,2.95203E+12,2952034,1009832,3.33342E+33,IV ,
123987,BORŞENI                          ,617376,27,123969,23,3,3,1,29,2.95203E+12,2952034,3001409,1.63033E+13,V  ,
123996,RĂZBOIENI                        ,617375,27,123969,23,3,3,1,29,2.95203E+12,2952034,3009829,3.33342E+17,V  ,
124000,VALEA ALBĂ                       ,617378,27,123969,23,3,3,1,29,2.95203E+12,2952034,3012650,3.91327E+19,V  ,
124019,VALEA MARE                       ,617379,27,123969,23,3,3,1,29,2.95203E+12,2952034,3012840,3.91327E+19,V  ,
124028,REDIU                            ,0,27,270,3,2,3,1,29,2.95204E+12,29,       ,3319182338,IV ,
124037,REDIU                            ,617380,27,124028,22,3,3,1,29,2.95204E+12,2952035,1009923,3319182338,IV ,
124046,BEŢEŞTI                          ,617381,27,124028,23,3,3,1,29,2.95204E+12,2952035,3001039,1.61919E+13,V  ,
124055,POLOBOC                          ,617382,27,124028,23,3,3,1,29,2.95204E+12,2952035,3009318,3.13027E+13,V  ,
124064,SOCEA                            ,617383,27,124028,23,3,3,1,29,2.95204E+12,2952035,3011066,3430171913,V  ,
124073,ROMÂNI                           ,0,27,270,3,2,3,1,29,2.95204E+12,29,       ,3.33028E+11,IV ,
124082,ROMÂNI                           ,617385,27,124073,22,3,3,1,29,2.95204E+12,2952036,1010042,3.33028E+11,IV ,
124091,GOŞMANI                          ,617386,27,124073,23,3,3,1,29,2.95204E+12,2952036,3005445,2.1303E+13,V  ,
124108,SILIŞTEA                         ,617387,27,124073,23,3,3,1,29,2.95204E+12,2952036,3010915,3.42327E+15,V  ,
125105,RUGINOASA                        ,0,27,270,3,2,3,1,29,2.95204E+12,29,       ,3.33821E+17,   ,0
122542,RUGINOASA                        ,617183,27,125105,22,3,3,1,29,2.95204E+12,2952037,3010156,3.33821E+17,V  ,
122481,BOZIENII DE SUS                  ,617176,27,125105,23,3,3,1,29,2.95204E+12,2952037,3001485,1.63042E+29,V  ,
124153,SAGNA                            ,0,27,270,3,2,3,1,29,2.95204E+12,29,       ,3413212913,IV ,
124162,SAGNA                            ,617395,27,124153,22,3,3,1,29,2.95204E+12,2952038,1010245,3413212913,IV ,
124180,LUŢCA                            ,617397,27,124153,23,3,3,1,29,2.95204E+12,2952038,3006924,2738381713,V  ,
124199,VULPĂŞEŞTI                       ,617399,27,124153,23,3,3,1,29,2.95204E+12,2952038,3013571,3.93827E+19,V  ,
124206,SĂBĂOANI                         ,0,27,270,3,2,3,1,29,2.95204E+12,29,       ,3.43416E+15,IV ,
124215,SĂBĂOANI                         ,617400,27,124206,22,3,3,1,29,2.95204E+12,2952039,1010367,3.43416E+15,IV ,
124224,TRAIAN                           ,617398,27,124206,23,3,3,1,29,2.95204E+12,2952039,3012183,3.63313E+11,V  ,
120824,SĂVINEŞTI                        ,0,27,270,3,2,3,1,29,2.95204E+12,29,       ,3.43439E+17,IV ,
120833,SĂVINEŞTI                        ,617410,27,120824,22,3,3,1,29,2.95204E+12,2952040,1010556,3.43439E+17,IV ,
120842,DUMBRAVA DEAL                    ,617411,27,120824,23,3,3,1,29,2.95204E+12,2952040,3004417,1.83828E+25,V  ,
124233,SECUIENI                         ,0,27,270,3,2,3,1,29,2.95204E+12,29,       ,3.41917E+15,IV ,
124242,SECUIENI                         ,617415,27,124233,22,3,3,1,29,2.95204E+12,2952041,1010821,3.41917E+15,IV ,
124251,BAŞTA                            ,617416,27,124233,23,3,3,1,29,2.95204E+12,2952041,3000515,1613133613,V  ,
124260,BÂRJOVENI                        ,617417,27,124233,23,3,3,1,29,2.95204E+12,2952041,3000831,1.61533E+17,V  ,
124279,BOGZEŞTI                         ,617418,27,124233,23,3,3,1,29,2.95204E+12,2952041,3001285,1.63021E+15,V  ,
124288,BUTNĂREŞTI                       ,617419,27,124233,23,3,3,1,29,2.95204E+12,2952041,3001964,1.63836E+19,V  ,
124297,GIULEŞTI                         ,617421,27,124233,23,3,3,1,29,2.95204E+12,2952041,3005284,2.12338E+15,V  ,
124304,PRĂJEŞTI                         ,617422,27,124233,23,3,3,1,29,2.95204E+12,2952041,3009457,3.13333E+15,V  ,
124313,SECUIENII NOI                    ,617423,27,124233,23,3,3,1,29,2.95204E+12,2952041,3010823,3.41917E+25,V  ,
124322,UNCEŞTI                          ,617424,27,124233,23,3,3,1,29,2.95204E+12,2952041,3012481,3.82917E+13,V  ,
124331,STĂNIŢA                          ,0,27,270,3,2,3,1,29,2.95204E+12,29,       ,3.43636E+13,IV ,
124340,STĂNIŢA                          ,617425,27,124331,22,3,3,1,29,2.95204E+12,2952042,1011196,3.43636E+13,IV ,
124359,CHICEREA                         ,617426,27,124331,23,3,3,1,29,2.95204E+12,2952042,3002617,1.72223E+15,V  ,
124368,GHIDION                          ,617427,27,124331,23,3,3,1,29,2.95204E+12,2952042,3005204,2.12223E+13,V  ,
124377,POIENILE OANCEI                  ,617428,27,124331,23,3,3,1,29,2.95204E+12,2952042,3009289,3.13023E+29,V  ,
124386,TODIRENI                         ,617429,27,124331,23,3,3,1,29,2.95204E+12,2952042,3012090,3.63018E+15,V  ,
124395,VEJA                             ,617431,27,124331,23,3,3,1,29,2.95204E+12,2952042,3013276,39192513,V  ,
124402,VLĂDNICELE                       ,617432,27,124331,23,3,3,1,29,2.95204E+12,2952042,3013486,3.92727E+19,V  ,
124411,ŞTEFAN CEL MARE                  ,0,27,270,3,2,3,1,29,2.95204E+12,29,       ,1.93619E+29,IV ,
124420,ŞTEFAN CEL MARE                  ,617435,27,124411,22,3,3,1,29,2.95204E+12,2952043,1011672,1.93619E+29,IV ,
124439,BORDEA                           ,617436,27,124411,23,3,3,1,29,2.95204E+12,2952043,3001361,1.63033E+11,V  ,
124448,CÂRLIGI                          ,617437,27,124411,23,3,3,1,29,2.95204E+12,2952043,3002396,1.71533E+13,V  ,
124457,DELENI                           ,617438,27,124411,23,3,3,1,29,2.95204E+12,2952043,3004001,1.81927E+11,V  ,
124466,DUŞEŞTI                          ,617439,27,124411,23,3,3,1,29,2.95204E+12,2952043,3004487,1.83838E+13,V  ,
124475,GHIGOIEŞTI                       ,617441,27,124411,23,3,3,1,29,2.95204E+12,2952043,3005208,2.12223E+19,V  ,
124484,SOCI                             ,617442,27,124411,23,3,3,1,29,2.95204E+12,2952043,3011075,34301723,V  ,
124493,TARCĂU                           ,0,27,270,3,2,3,1,29,2.95204E+12,29,       ,3.61333E+11,IV ,
124509,TARCĂU                           ,617445,27,124493,22,3,3,1,29,2.95204E+12,2952044,1011761,3.61333E+11,IV ,
124518,ARDELUŢA                         ,617446,27,124493,23,3,3,1,29,2.95204E+12,2952044,3000280,1.33318E+15,V  ,
124527,BRATEŞ                           ,617447,27,124493,23,3,3,1,29,2.95204E+12,2952044,3001525,1.63313E+11,V  ,
124536,CAZACI                           ,617448,27,124493,23,3,3,1,29,2.95204E+12,2952044,3002099,1.71342E+11,V  ,
124545,SCHITU TARCĂU                    ,617449,27,124493,23,3,3,1,29,2.95204E+12,2952044,3010741,3.41722E+25,V  ,
124554,STRAJA                           ,617451,27,124493,23,3,3,1,29,2.95204E+12,2952044,3011304,3.43633E+11,V  ,
124563,TAŞCA                            ,0,27,270,3,2,3,1,29,2.95205E+12,29,       ,3613131713,IV ,
124572,TAŞCA                            ,617455,27,124563,22,3,3,1,29,2.95205E+12,2952045,1011768,3613131713,IV ,
124581,HAMZOAIA                         ,617456,27,124563,23,3,3,1,29,2.95205E+12,2952045,3005693,2.21328E+15,V  ,
124590,NEAGRA                           ,617457,27,124563,23,3,3,1,29,2.95205E+12,2952045,3007905,2.91913E+11,V  ,
124607,TICOŞ-FLOAREA                    ,617458,27,124563,23,3,3,1,29,2.95205E+12,2952045,3012013,3.62317E+25,V  ,
124616,TAZLĂU                           ,0,27,270,3,2,3,1,29,2.95205E+12,29,       ,3.61342E+11,IV ,
124625,TAZLĂU                           ,617460,27,124616,22,3,3,1,29,2.95205E+12,2952046,1011774,3.61342E+11,IV ,
124634,TĂMĂŞENI                         ,0,27,270,3,2,3,1,29,2.95205E+12,29,       ,3.63628E+15,IV ,
124643,TĂMĂŞENI                         ,617465,27,124634,22,3,3,1,29,2.95205E+12,2952047,1011803,3.63628E+15,IV ,
124652,ADJUDENI                         ,617466,27,124634,23,3,3,1,29,2.95205E+12,2952047,3000035,1.31825E+15,V  ,
124661,TIMIŞEŞTI                        ,0,27,270,3,2,3,1,29,2.95205E+12,29,       ,3.62328E+17,IV ,
124670,TIMIŞEŞTI                        ,617470,27,124661,22,3,3,1,29,2.95205E+12,2952048,1012029,3.62328E+17,IV ,
124689,DUMBRAVA                         ,617471,27,124661,23,3,3,1,29,2.95205E+12,2952048,3004410,1.83828E+15,V  ,
124698,PLĂIEŞU                          ,617472,27,124661,23,3,3,1,29,2.95205E+12,2952048,3008964,3.12727E+13,V  ,
124705,PREUTEŞTI                        ,617473,27,124661,23,3,3,1,29,2.95205E+12,2952048,3009494,3.13319E+17,V  ,
124714,ZVORĂNEŞTI                       ,617474,27,124661,23,3,3,1,29,2.95205E+12,2952048,3013735,4.2393E+19,V  ,
124723,TRIFEŞTI                         ,0,27,270,3,2,3,1,29,2.95205E+12,29,       ,3.63323E+15,IV ,
124732,TRIFEŞTI                         ,617475,27,124723,22,3,3,1,29,2.95205E+12,2952049,1012222,3.63323E+15,IV ,
124741,MIRON COSTIN                     ,617476,27,124723,23,3,3,1,29,2.95205E+12,2952049,3007561,2.82333E+23,V  ,
124750,TUPILAŢI                         ,0,27,270,3,2,3,1,29,2.95205E+12,29,       ,3.63831E+15,IV ,
124769,TUPILAŢI                         ,617480,27,124750,22,3,3,1,29,2.95205E+12,2952050,1012280,3.63831E+15,IV ,
124778,ARĂMOAIA                         ,617481,27,124750,23,3,3,1,29,2.95205E+12,2952050,3000261,1.33333E+15,V  ,
124787,HANUL ANCUŢEI                    ,617482,27,124750,23,3,3,1,29,2.95205E+12,2952050,3005701,2.21329E+25,V  ,
124796,TOTOIEŞTI                        ,617483,27,124750,23,3,3,1,29,2.95205E+12,2952050,3012172,3.63036E+17,V  ,
124803,ŢIBUCANI                         ,0,27,270,3,2,3,1,29,2.95205E+12,29,       ,2.32316E+15,IV ,
124812,ŢIBUCANI                         ,617485,27,124803,22,3,3,1,29,2.95205E+12,2952051,1012372,2.32316E+15,IV ,
124821,DAVIDENI                         ,617486,27,124803,23,3,3,1,29,2.95205E+12,2952051,3003810,1.81339E+15,V  ,
124830,ŢIBUCANII DE JOS                 ,617487,27,124803,23,3,3,1,29,2.95205E+12,2952051,3012373,2.32316E+31,V  ,
124849,URECHENI                         ,0,27,270,3,2,3,1,29,2.95205E+12,29,       ,3.83319E+15,IV ,
124858,URECHENI                         ,617490,27,124849,22,3,3,1,29,2.95205E+12,2952052,1012531,3.83319E+15,IV ,
124867,INGĂREŞTI                        ,617491,27,124849,23,3,3,1,29,2.95205E+12,2952052,3006155,2.32921E+17,V  ,
124876,PLUGARI                          ,617492,27,124849,23,3,3,1,29,2.95205E+12,2952052,3009049,3.12738E+13,V  ,
124885,VALEA URSULUI                    ,0,27,270,3,2,3,1,29,2.95205E+12,29,       ,3.91327E+25,IV ,
124894,VALEA URSULUI                    ,617495,27,124885,22,3,3,1,29,2.95205E+12,2952053,1013007,3.91327E+25,IV ,
124901,BUCIUM                           ,617496,27,124885,23,3,3,1,29,2.95205E+12,2952053,3001725,1.63817E+11,V  ,
123059,CHILII                           ,617497,27,124885,23,3,3,1,29,2.95205E+12,2952053,3002640,1.72223E+11,V  ,
124910,GIURGENI                         ,617498,27,124885,23,3,3,1,29,2.95205E+12,2952053,3005295,2.12338E+15,V  ,
124929,MUNCELU DE JOS                   ,617499,27,124885,23,3,3,1,29,2.95205E+12,2952053,3007795,2.83829E+27,V  ,
125123,VĂLENI                           ,0,27,270,3,2,3,1,29,2.95205E+12,29,       ,3.93927E+11,   ,0
121867,VĂLENI                           ,617097,27,125123,22,3,3,1,29,2.95205E+12,2952054,3013120,3.93927E+11,V  ,
121821,DAVID                            ,617092,27,125123,23,3,3,1,29,2.95205E+12,2952054,3003809,1813392318,V  ,
121830,MORENI                           ,617093,27,125123,23,3,3,1,29,2.95205E+12,2952054,3007696,2.83033E+11,V  ,
121849,MUNTENI                          ,617094,27,125123,23,3,3,1,29,2.95205E+12,2952054,3007812,2.83829E+13,V  ,
125016,VÂNĂTORI-NEAMŢ                   ,0,27,270,3,2,3,1,29,2.95206E+12,29,       ,3.91529E+27,IV ,
125025,VÂNĂTORI-NEAMŢ                   ,617500,27,125016,22,3,3,1,29,2.95206E+12,2952055,1013233,3.91529E+27,IV ,
125034,LUNCA                            ,617501,27,125016,23,3,3,1,29,2.95206E+12,2952055,3006807,2738291713,V  ,
125043,MĂNĂSTIREA NEAMŢ                 ,617502,27,125016,23,3,3,1,29,2.95206E+12,2952055,3007284,2.82829E+31,V  ,
125052,NEMŢIŞOR                         ,617503,27,125016,23,3,3,1,29,2.95206E+12,2952055,3007985,2.91928E+15,V  ,
125061,ZĂNEŞTI                          ,0,27,270,3,2,3,1,29,2.95206E+12,29,       ,4.24229E+13,IV ,
125070,ZĂNEŞTI                          ,617515,27,125061,22,3,3,1,29,2.95206E+12,2952056,1013624,4.24229E+13,IV ,
125089,TRAIAN                           ,617516,27,125061,23,3,3,1,29,2.95206E+12,2952056,3012186,3.63313E+11,V  ,
289,JUDEŢUL OLT                      ,0,28,1,40,1,0,4,30,3E+12,       ,       ,2.53818E+21,   ,
125347,MUNICIPIUL SLATINA               ,0,28,289,1,2,1,4,30,3.01211E+12,30,       ,2.83829E+35,II ,
125356,SLATINA                          ,230002,28,125347,9,3,1,4,30,3.01211E+12,3012110,1010973,3.42713E+13,II ,
125365,CIREAŞOV                         ,230001,28,125347,10,3,1,4,30,3.01211E+12,3012110,2002843,1.72333E+15,V  ,
125472,MUNICIPIUL CARACAL               ,0,28,289,4,2,1,4,30,3.02211E+12,30,       ,2.83829E+35,II ,
125481,CARACAL                          ,235200,28,125472,9,3,1,4,30,3.02211E+12,3022109,1002043,1.71333E+13,II ,
125418,ORAŞ BALŞ                        ,0,28,289,2,2,1,4,30,3.03212E+12,30,       ,3.03313E+17,III,
125427,BALŞ                             ,235100,28,125418,17,3,1,4,30,3.03212E+12,3032116,1000463,16132727,III,
125436,CORBENI                          ,235101,28,125418,18,3,1,4,30,3.03212E+12,3032116,2003199,1.73033E+13,V  ,
125445,ROMÂNA                           ,235102,28,125418,18,3,1,4,30,3.03212E+12,3032116,2010027,3.33028E+11,V  ,
125454,TEIŞ                             ,235103,28,125418,19,3,1,4,30,3.03212E+12,3032116,3011941,36192323,V  ,
125542,ORAŞ CORABIA                     ,0,28,289,2,2,1,4,30,3.03212E+12,30,       ,3.03313E+23,III,
125551,CORABIA                          ,235300,28,125542,17,3,1,4,30,3.03212E+12,3032117,1003193,1.73033E+13,III,
125560,TUDOR VLADIMIRESCU               ,235301,28,125542,18,3,1,4,30,3.03212E+12,3032117,2012248,3.63818E+35,V  ,
125579,VÂRTOPU                          ,235302,28,125542,19,3,1,4,30,3.03212E+12,3032117,3013268,3.91533E+13,V  ,
125622,ORAŞ DRĂGĂNEŞTI-OLT              ,0,28,289,2,2,1,4,30,3.03212E+12,30,       ,3.03313E+37,III,
125631,DRĂGĂNEŞTI-OLT                   ,235400,28,125622,17,3,1,4,30,3.03212E+12,3032118,1004289,1.83333E+27,III,
125640,COMANI                           ,235401,28,125622,19,3,1,4,30,3.03212E+12,3032118,3003119,1.73028E+11,V  ,
128105,ORAŞ PIATRA-OLT                  ,0,28,289,2,2,1,4,30,3.03212E+12,30,       ,3.03313E+29,III,
128114,PIATRA-OLT                       ,235500,28,128105,17,3,1,4,30,3.03212E+12,3032119,1008834,3.12313E+19,III,
128123,BISTRIŢA NOUĂ                    ,235501,28,128105,19,3,1,4,30,3.03212E+12,3032119,3001115,1.62334E+25,V  ,
128132,CRIVA DE JOS                     ,235502,28,128105,19,3,1,4,30,3.03212E+12,3032119,3003606,1.73323E+23,V  ,
128141,CRIVA DE SUS                     ,235503,28,128105,19,3,1,4,30,3.03212E+12,3032119,3003607,1.73323E+23,V  ,
128150,ENOŞEŞTI                         ,235504,28,128105,19,3,1,4,30,3.03212E+12,3032119,3004502,1.9293E+15,V  ,
128169,PIATRA                           ,235505,28,128105,19,3,1,4,30,3.03212E+12,3032119,3008825,3.12313E+11,V  ,
128374,ORAŞ POTCOAVA                    ,0,28,289,2,2,1,4,30,3.03212E+12,30,       ,3.03313E+25,IV ,
128383,POTCOAVA                         ,237355,28,128374,17,3,1,4,30,3.03212E+12,3032120,1009424,3.13036E+15,IV ,
128392,POTCOAVA FĂLCOENI                ,237356,28,128374,19,3,1,4,30,3.03212E+12,3032120,3009426,3.13036E+33,V  ,
128409,SINEŞTI                          ,237357,28,128374,19,3,1,4,30,3.03212E+12,3032120,3010947,3.42329E+13,V  ,
128418,TRUFINEŞTI                       ,237358,28,128374,19,3,1,4,30,3.03212E+12,3032120,3012237,3.63338E+19,V  ,
128427,VALEA MERILOR                    ,237359,28,128374,19,3,1,4,30,3.03212E+12,3032120,3012859,3.91327E+25,V  ,
128711,ORAŞ SCORNICEŞTI                 ,0,28,289,2,2,1,4,30,3.03212E+12,30,       ,3.03313E+31,III,
128720,SCORNICEŞTI                      ,235600,28,128711,17,3,1,4,30,3.03212E+12,3032121,1010755,3.4173E+21,III,
128739,BĂLŢAŢI                          ,235601,28,128711,19,3,1,4,30,3.03212E+12,3032121,3000699,1.61627E+13,V  ,
128748,BIRCII                           ,235602,28,128711,19,3,1,4,30,3.03212E+12,3032121,3001093,1.62333E+11,V  ,
128757,CHIŢEASCA                        ,235603,28,128711,19,3,1,4,30,3.03212E+12,3032121,3002710,1.72223E+17,V  ,
128766,CONSTANTINEŞTI                   ,235604,28,128711,19,3,1,4,30,3.03212E+12,3032121,3003158,1.73029E+27,V  ,
128775,JITARU                           ,235605,28,128711,19,3,1,4,30,3.03212E+12,3032121,3006385,2.52336E+11,V  ,
128784,MĂRGINENI-SLOBOZIA               ,235606,28,128711,19,3,1,4,30,3.03212E+12,3032121,3007226,2.82833E+35,V  ,
128793,MIHĂILEŞTI-POPEŞTI               ,235607,28,128711,19,3,1,4,30,3.03212E+12,3032121,3007483,2.82322E+35,V  ,
128800,MOGOŞEŞTI                        ,235608,28,128711,19,3,1,4,30,3.03212E+12,3032121,3007642,2.83021E+17,V  ,
128819,NEGRENI                          ,235609,28,128711,19,3,1,4,30,3.03212E+12,3032121,3007948,2.91921E+13,V  ,
128828,PISCANI                          ,235610,28,128711,19,3,1,4,30,3.03212E+12,3032121,3008903,3.12334E+13,V  ,
128837,RUSCIORI                         ,235611,28,128711,19,3,1,4,30,3.03212E+12,3032121,3010195,3.33834E+15,V  ,
128846,ŞUICA                            ,235612,28,128711,19,3,1,4,30,3.03212E+12,3032121,3011714,2338231713,V  ,
128855,TEIUŞ                            ,235613,28,128711,19,3,1,4,30,3.03212E+12,3032121,3011954,3619233838,V  ,
125677,BALDOVINEŞTI                     ,0,28,289,3,2,3,4,30,3.05206E+12,30,       ,1.61327E+23,IV ,
125695,BALDOVINEŞTI                     ,237005,28,125677,22,3,3,4,30,3.05206E+12,3052057,3000446,1.61327E+23,V  ,
125739,GUBANDRU                         ,237011,28,125677,23,3,3,4,30,3.05206E+12,3052057,3005575,2.13816E+15,V  ,
125748,PIETRIŞ                          ,237012,28,125677,23,3,3,4,30,3.05206E+12,3052057,3008857,3.12319E+13,V  ,
125659,BĂBICIU                          ,0,28,289,3,2,3,4,30,3.05206E+12,30,       ,1.61616E+13,IV ,
125668,BĂBICIU                          ,237015,28,125659,22,3,3,4,30,3.05206E+12,3052058,1000544,1.61616E+13,IV ,
130286,BĂLTENI                          ,0,28,289,3,2,3,4,30,3.05206E+12,30,       ,1.61627E+13,   ,0
128070,BĂLTENI                          ,237331,28,130286,22,3,3,4,30,3.05206E+12,3052059,3000690,1.61627E+13,V  ,
125757,BĂRĂŞTI                          ,0,28,289,3,2,3,4,30,3.05206E+12,30,       ,1.61633E+13,IV ,
125766,BĂRĂŞTII DE VEDE                 ,237022,28,125757,22,3,3,4,30,3.05206E+12,3052060,1000746,1.61633E+31,IV ,
125775,BĂRĂŞTII DE CEPTURI              ,237021,28,125757,23,3,3,4,30,3.05206E+12,3052060,3000745,1.61633E+37,V  ,
125784,BOROEŞTI                         ,237023,28,125757,23,3,3,4,30,3.05206E+12,3052060,3001389,1.63033E+15,V  ,
125793,CIOCĂNEŞTI                       ,237024,28,125757,23,3,3,4,30,3.05206E+12,3052060,3002783,1.7233E+19,V  ,
125800,LĂZĂREŞTI                        ,237026,28,125757,23,3,3,4,30,3.05206E+12,3052060,3006530,2.72742E+17,V  ,
125819,MERENI                           ,237027,28,125757,23,3,3,4,30,3.05206E+12,3052060,3007352,2.81933E+11,V  ,
125828,MOŢOEŞTI                         ,237028,28,125757,23,3,3,4,30,3.05206E+12,3052060,3007750,2.8303E+15,V  ,
125837,POPEŞTI                          ,237029,28,125757,23,3,3,4,30,3.05206E+12,3052060,3009363,3.13031E+13,V  ,
125846,BÂRZA                            ,0,28,289,3,2,3,4,30,3.05206E+12,30,       ,1615334213,IV ,
125855,BÂRZA                            ,237030,28,125846,22,3,3,4,30,3.05206E+12,3052061,1000873,1615334213,IV ,
125864,BRANEŢ                           ,237031,28,125846,23,3,3,4,30,3.05206E+12,3052061,3001507,1.63313E+11,V  ,
125873,BOBICEŞTI                        ,0,28,289,3,2,3,4,30,3.05206E+12,30,       ,1.63016E+17,IV ,
125882,BOBICEŞTI                        ,237035,28,125873,22,3,3,4,30,3.05206E+12,3052062,1001182,1.63016E+17,IV ,
125891,BECHET                           ,237036,28,125873,23,3,3,4,30,3.05206E+12,3052062,3000900,1.61917E+11,V  ,
125908,BELGUN                           ,237037,28,125873,23,3,3,4,30,3.05206E+12,3052062,3000943,1.61927E+11,V  ,
125917,CHINTEŞTI                        ,237038,28,125873,23,3,3,4,30,3.05206E+12,3052062,3002651,1.72223E+17,V  ,
125926,COMĂNEŞTI                        ,237039,28,125873,23,3,3,4,30,3.05206E+12,3052062,3003129,1.73028E+17,V  ,
125935,GOVORA                           ,237041,28,125873,23,3,3,4,30,3.05206E+12,3052062,3005452,2.13039E+11,V  ,
125944,LEOTEŞTI                         ,237042,28,125873,23,3,3,4,30,3.05206E+12,3052062,3006580,2.7193E+15,V  ,
125953,MIRILA                           ,237043,28,125873,23,3,3,4,30,3.05206E+12,3052062,3007558,2.82333E+11,V  ,
125962,BRASTAVĂŢU                       ,0,28,289,3,2,3,4,30,3.05206E+12,30,       ,1.63313E+19,IV ,
125971,BRASTAVĂŢU                       ,237045,28,125962,22,3,3,4,30,3.05206E+12,3052063,1001518,1.63313E+19,IV ,
125980,CRUŞOVU                          ,237046,28,125962,23,3,3,4,30,3.05206E+12,3052063,3003643,1.73338E+13,V  ,
126022,BRÂNCOVENI                       ,0,28,289,3,2,3,4,30,3.05206E+12,30,       ,1.63315E+19,IV ,
126031,BRÂNCOVENI                       ,237050,28,126022,22,3,3,4,30,3.05206E+12,3052064,1001617,1.63315E+19,IV ,
126040,MĂRGHENI                         ,237051,28,126022,23,3,3,4,30,3.05206E+12,3052064,3007219,2.82833E+15,V  ,
126059,OCIOGI                           ,237052,28,126022,23,3,3,4,30,3.05206E+12,3052064,3008152,3.01723E+11,V  ,
126068,VĂLENI                           ,237053,28,126022,23,3,3,4,30,3.05206E+12,3052064,3013119,3.93927E+11,V  ,
125999,BREBENI                          ,0,28,289,3,2,3,4,30,3.05207E+12,30,       ,1.63319E+13,IV ,
126004,BREBENI                          ,237055,28,125999,22,3,3,4,30,3.05207E+12,3052065,1001638,1.63319E+13,IV ,
126013,TEIUŞU                           ,237056,28,125999,23,3,3,4,30,3.05207E+12,3052065,3011957,3.61923E+11,V  ,
126077,BUCINIŞU                         ,0,28,289,3,2,3,4,30,3.05207E+12,30,       ,1.63817E+15,IV ,
126086,BUCINIŞU                         ,237060,28,126077,22,3,3,4,30,3.05207E+12,3052066,1001720,1.63817E+15,IV ,
126095,BUCINIŞU MIC                     ,237061,28,126077,23,3,3,4,30,3.05207E+12,3052066,3001721,1.63817E+23,V  ,
130295,CĂLUI                            ,0,28,289,3,2,3,4,30,3.05207E+12,30,       ,1717273823,   ,0
127830,CĂLUI                            ,237291,28,130295,22,3,3,4,30,3.05207E+12,3052067,3002201,1717273823,V  ,
127849,GURA CĂLUIU                      ,237292,28,130295,23,3,3,4,30,3.05207E+12,3052067,3005596,2.13833E+21,V  ,
126166,CÂRLOGANI                        ,0,28,289,3,2,3,4,30,3.05207E+12,30,       ,1.71533E+17,IV ,
126175,CÂRLOGANI                        ,237065,28,126166,22,3,3,4,30,3.05207E+12,3052068,1002400,1.71533E+17,IV ,
126184,BECULEŞTI                        ,237066,28,126166,23,3,3,4,30,3.05207E+12,3052068,3000910,1.61917E+17,V  ,
126193,CEPARI                           ,237067,28,126166,23,3,3,4,30,3.05207E+12,3052068,3002460,1.71931E+11,V  ,
126200,SCORBURA                         ,237068,28,126166,23,3,3,4,30,3.05207E+12,3052068,3010752,3.4173E+15,V  ,
126219,STUPINA                          ,237069,28,126166,23,3,3,4,30,3.05207E+12,3052068,3011364,3.43638E+13,V  ,
126102,CEZIENI                          ,0,28,289,3,2,3,4,30,3.05207E+12,30,       ,1.71942E+13,IV ,
126111,CEZIENI                          ,237070,28,126102,22,3,3,4,30,3.05207E+12,3052069,1002560,1.71942E+13,IV ,
126120,BONDREA                          ,237071,28,126102,23,3,3,4,30,3.05207E+12,3052069,3001347,1.63029E+13,V  ,
126139,CORLĂTEŞTI                       ,237072,28,126102,23,3,3,4,30,3.05207E+12,3052069,3003234,1.73033E+19,V  ,
