SIRUTA	DENLOC	CODP	JUD	SIRSUP	TIP	NIV	MED	REGIUNE	FSJ	FSL	FS2	FS3	POND	rang	fictiv
8078	MARTINIE                         	517781	1	8014	23	3	3	7	1	0150073700390	0150073	3007246	2828333623292319                                                  	V  	
8087	TAU BISTRA                       	517782	1	8014	23	3	3	7	1	0150073700607	0150073	3011855	36363800162334363313                                              	V  	
8158	UNIREA                           	0	1	10	3	2	3	7	1	0150074000000	01     	       	382923331913                                                      	IV 	
8167	UNIREA                           	517785	1	8158	22	3	3	7	1	0150074300640	0150074	1012518	382923331913                                                      	IV 	
8176	CIUGUDU DE JOS                   	517786	1	8158	23	3	3	7	1	0150074700135	0150074	3002887	1723382138183800181900253034                                      	V  	
8185	CIUGUDU DE SUS                   	517787	1	8158	23	3	3	7	1	0150074700136	0150074	3002888	1723382138183800181900343834                                      	V  	
8194	DUMBRAVA                         	517788	1	8158	23	3	3	7	1	0150074700217	0150074	3004394	1838281633133913                                                  	V  	
8201	INOC                             	517789	1	8158	23	3	3	7	1	0150074700319	0150074	3006157	23293017                                                          	V  	
8210	MAHACENI                         	517791	1	8158	23	3	3	7	1	0150074700381	0150074	3007129	2828222217192923                                                  	V  	
8229	VADU MOTILOR                     	0	1	10	3	2	3	7	1	0150075000000	01     	       	391318380028303023273033                                          	IV 	
8238	VADU MOTILOR                     	517795	1	8229	22	3	3	7	1	0150075300642	0150075	1012614	391318380028303023273033                                          	IV 	
8247	BODESTI                          	517796	1	8229	23	3	3	7	1	0150075700061	0150075	3001222	16301819193623                                                    	V  	
8256	BURZESTI                         	517797	1	8229	23	3	3	7	1	0150075700091	0150075	3001934	1638334219193623                                                  	V  	
8265	DEALU FRUMOS                     	517798	1	8229	23	3	3	7	1	0150075700188	0150075	3003927	181913273800203338283034                                          	V  	
8274	LAZESTI                          	517799	1	8229	23	3	3	7	1	0150075700342	0150075	3006533	27274219193623                                                    	V  	
8283	NECSESTI                         	517801	1	8229	23	3	3	7	1	0150075700423	0150075	3007916	2919171719193623                                                  	V  	
8292	PODURI-BRICESTI                  	517802	1	8229	23	3	3	7	1	0150075700485	0150075	3009133	313018383323011633231719193623                                    	V  	
8309	POPESTII DE JOS                  	517803	1	8229	23	3	3	7	1	0150075700504	0150075	3009373	313031191936232300181900253034                                    	V  	
8318	POPESTII DE SUS                  	517804	1	8229	23	3	3	7	1	0150075700505	0150075	3009374	313031191936232300181900343834                                    	V  	
8327	TOMUTESTI                        	517806	1	8229	23	3	3	7	1	0150075700623	0150075	3012125	363028383819193623                                                	V  	
8336	TOTESTI                          	517807	1	8229	23	3	3	7	1	0150075700626	0150075	3012174	36303019193623                                                    	V  	
8345	VALTORI                          	517808	1	8229	23	3	3	7	1	0150075700691	0150075	3013218	39152736303323                                                    	V  	
8354	VALEA LUNGA                      	0	1	10	3	2	3	7	1	0150076000000	01     	       	3913271913002738292121                                            	IV 	
8363	VALEA LUNGA                      	517815	1	8354	22	3	3	7	1	0150076300661	0150076	1012801	3913271913002738292121                                            	IV 	
8372	FAGET                            	517816	1	8354	23	3	3	7	1	0150076700233	0150076	3004558	2020211936                                                        	V  	
8381	GLOGOVET                         	517817	1	8354	23	3	3	7	1	0150076700278	0150076	3005358	2127302130391919                                                  	V  	
8390	LODROMAN                         	517818	1	8354	23	3	3	7	1	0150076700350	0150076	3006712	2730183330281329                                                  	V  	
8407	LUNCA                            	517819	1	8354	23	3	3	7	1	0150076700356	0150076	3006790	2738291713                                                        	V  	
8416	TAUNI                            	517821	1	8354	23	3	3	7	1	0150076700608	0150076	3011856	3636382923                                                        	V  	
8425	VIDRA                            	0	1	10	3	2	3	7	1	0150077000000	01     	       	3923183313                                                        	IV 	
8434	VIDRA                            	517825	1	8425	22	3	3	7	1	0150077300702	0150077	1013340	3923183313                                                        	IV 	
8443	BAI                              	517826	1	8425	23	3	3	7	1	0150077700027	0150077	3000594	161623                                                            	V  	
8452	BOBARESTI                        	517827	1	8425	23	3	3	7	1	0150077700057	0150077	3001174	163016163319193623                                                	V  	
8461	BOGDANESTI                       	517828	1	8425	23	3	3	7	1	0150077700063	0150077	3001268	16302118182919193623                                              	V  	
8470	BORDESTII POIENI                 	517829	1	8425	23	3	3	7	1	0150077700069	0150077	3001370	16303318191936232300313023192923                                  	V  	
8489	CULDESTI                         	517831	1	8425	23	3	3	7	1	0150077700169	0150077	3003696	1738271819193623                                                  	V  	
8498	DEALU GOIESTI                    	517832	1	8425	23	3	3	7	1	0150077700191	0150077	3003931	18191327380021302319193623                                        	V  	
8504	DOS                              	517833	1	8425	23	3	3	7	1	0150077700207	0150077	3004223	183034                                                            	V  	
8513	DOSU LUNCII                      	517834	1	8425	23	3	3	7	1	0150077700208	0150077	3004228	1830343800273829172323                                            	V  	
8522	DOSU VASESTI                     	517836	1	8425	23	3	3	7	1	0150077700209	0150077	3004231	183034380039393419193623                                          	V  	
8531	DRAGOIESTI-LUNCA                 	517837	1	8425	23	3	3	7	1	0150077700212	0150077	3004314	18333321302319193623012738291717                                  	V  	
8540	FICARESTI                        	517838	1	8425	23	3	3	7	1	0150077700243	0150077	3004714	202317173319193623                                                	V  	
8559	GLIGORESTI                       	517839	1	8425	23	3	3	7	1	0150077700276	0150077	3005329	21272321303319193623                                              	V  	
8568	GOIESTI                          	517841	1	8425	23	3	3	7	1	0150077700280	0150077	3005385	21302319193623                                                    	V  	
8577	HAIDUCESTI                       	517842	1	8425	23	3	3	7	1	0150077700290	0150077	3005683	22132318381719193623                                              	V  	
8586	HARASTI                          	517843	1	8425	23	3	3	7	1	0150077700296	0150077	3005737	22223333333623                                                    	V  	
8595	HOANCA                           	517844	1	8425	23	3	3	7	1	0150077700301	0150077	3005829	223013291717                                                      	V  	
8602	JEFLESTI                         	517846	1	8425	23	3	3	7	1	0150077700331	0150077	3006343	2519202719193623                                                  	V  	
8611	LUNCA                            	517847	1	8425	23	3	3	7	1	0150077700355	0150077	3006797	2738291713                                                        	V  	
8620	LUNCA BISERICII                  	517848	1	8425	23	3	3	7	1	0150077700360	0150077	3006816	273829171300162334193323172323                                    	V  	
8639	LUNCA DE JOS                     	517852	1	8425	23	3	3	7	1	0150077700361	0150077	3006825	273829171300181900253034                                          	V  	
8648	LUNCA GOIESTI                    	517849	1	8425	23	3	3	7	1	0150077700362	0150077	3006832	27382917130021302319193623                                        	V  	
8657	LUNCA VESESTI                    	517851	1	8425	23	3	3	7	1	0150077700369	0150077	3006854	27382917130039193419193623                                        	V  	
8666	MODOLESTI                        	517853	1	8425	23	3	3	7	1	0150077700407	0150077	3007625	283018302719193623                                                	V  	
8675	NEMESI                           	517854	1	8425	23	3	3	7	1	0150077700427	0150077	3007982	291928191923                                                      	V  	
8684	OIDESTI                          	517856	1	8425	23	3	3	7	1	0150077700440	0150077	3008226	30231819193623                                                    	V  	
8693	PITARCESTI                       	517857	1	8425	23	3	3	7	1	0150077700474	0150077	3008929	31233636331719193623                                              	V  	
8700	PLESCUTA                         	517858	1	8425	23	3	3	7	1	0150077700479	0150077	3008984	3127191917383813                                                  	V  	
8719	POIENI                           	517859	1	8425	23	3	3	7	1	0150077700495	0150077	3009267	313023192923                                                      	V  	
8728	PONOREL                          	517861	1	8425	23	3	3	7	1	0150077700502	0150077	3009331	31302930331927                                                    	V  	
8737	PUIULETESTI                      	517862	1	8425	23	3	3	7	1	0150077700513	0150077	3009599	3138233827191919193623                                            	V  	
8746	RUNC                             	517863	1	8425	23	3	3	7	1	0150077700535	0150077	3010163	33382917                                                          	V  	
8755	SEGAJ                            	517864	1	8425	23	3	3	7	1	0150077700562	0150077	3010829	3419211325                                                        	V  	
8764	URDES                            	517866	1	8425	23	3	3	7	1	0150077700641	0150077	3012528	3833181919                                                        	V  	
8773	VALEA MORII                      	517867	1	8425	23	3	3	7	1	0150077700668	0150077	3012872	3913271913002830332323                                            	V  	
8782	VASESTI                          	517868	1	8425	23	3	3	7	1	0150077700686	0150077	3013173	39393419193623                                                    	V  	
8791	VALCANEASA                       	517869	1	8425	23	3	3	7	1	0150077700687	0150077	3013184	39152717172919133413                                              	V  	
8808	VALCESTI                         	517871	1	8425	23	3	3	7	1	0150077700689	0150077	3013214	3915271719193623                                                  	V  	
8817	VARTANESTI                       	517872	1	8425	23	3	3	7	1	0150077700696	0150077	3013257	39153336362919193623                                              	V  	
8826	VINTU DE JOS                     	0	1	10	3	2	3	7	1	0150078000000	01     	       	392329293800181900253034                                          	IV 	
8835	VINTU DE JOS                     	517875	1	8826	22	3	3	7	1	0150078300708	0150078	1013398	392329293800181900253034                                          	IV 	
8853	CAMPU GOBLII                     	517876	1	8826	23	3	3	7	1	0150078700110	0150078	3002347	171528313800213016272323                                          	V  	
8844	CIOCASU                          	517877	1	8826	23	3	3	7	1	0150078700129	0150078	3002774	17233017131338                                                    	V  	
8862	CRISENI                          	517878	1	8826	23	3	3	7	1	0150078700166	0150078	3003597	17332323192923                                                    	V  	
8871	DEALU FERULUI                    	517879	1	8826	23	3	3	7	1	0150078700187	0150078	3003922	18191327380020193338273823                                        	V  	
8880	GURA CUTULUI                     	517881	1	8826	23	3	3	7	1	0150078700286	0150078	3005602	213833130017383838273823                                          	V  	
8899	HATEGANA                         	517882	1	8826	23	3	3	7	1	0150078700292	0150078	3005708	2213131921132913                                                  	V  	
8906	INURI                            	517883	1	8826	23	3	3	7	1	0150078700320	0150078	3006160	2329383323                                                        	V  	
8915	LAZ                              	517884	1	8826	23	3	3	7	1	0150078700338	0150078	3006462	271342                                                            	V  	
8924	MATACINA                         	517886	1	8826	23	3	3	7	1	0150078700391	0150078	3007261	2828363617232913                                                  	V  	
8933	MERETEU                          	517887	1	8826	23	3	3	7	1	0150078700396	0150078	3007359	28193319361938                                                    	V  	
8942	PARAU LUI MIHAI                  	517888	1	8826	23	3	3	7	1	0150078700460	0150078	3008633	311533333800273823002823221323                                    	V  	
8951	POIENITA                         	517889	1	8826	23	3	3	7	1	0150078700498	0150078	3009295	3130231929232313                                                  	V  	
8960	STAUINI                          	517891	1	8826	23	3	3	7	1	0150078700575	0150078	3011201	34363638232923                                                    	V  	
8979	VALEA GOBLII                     	517892	1	8826	23	3	3	7	1	0150078700656	0150078	3012752	391327191300213016272323                                          	V  	
8988	VALEA LUI MIHAI                  	517894	1	8826	23	3	3	7	1	0150078700660	0150078	3012791	391327191300273823002823221323                                    	V  	
8997	VALEA VINTULUI                   	517893	1	8826	23	3	3	7	1	0150078700679	0150078	3013022	3913271913003923292938273823                                      	V  	
9002	VURPAR                           	517896	1	8826	23	3	3	7	1	0150078700712	0150078	3013590	393833313133                                                      	V  	
29	JUDETUL ARAD                     	0	2	1	40	1	0	5	2	0200000000000	       	       	253818191938270013331318                                          	   	
9262	MUNICIPIUL ARAD                  	0	2	29	1	2	1	5	2	0210114000000	02     	       	283829231723312338270013331318                                    	II 	
9271	ARAD                             	310001	2	9262	9	3	1	5	2	0210114100726	0210114	1000257	13331318                                                          	II 	
9459	ORAS CHISINEU-CRIS               	0	2	29	2	2	1	5	2	0230116000000	02     	       	303313130017222323232919380117332323                              	III	
9468	CHISINEU-CRIS                    	315100	2	9459	17	3	1	5	2	0230116200774	0230116	1002699	17222323232919380117332323                                        	III	
9477	NADAB                            	315101	2	9459	19	3	1	5	2	0230116600877	0230116	3007848	2913181316                                                        	V  	
9495	ORAS CURTICI                     	0	2	29	2	2	1	5	2	0230117000000	02     	       	303313130017383336231723                                          	III	
9501	CURTICI                          	315200	2	9495	17	3	1	5	2	0230117200794	0230117	1003745	17383336231723                                                    	III	
9538	ORAS INEU                        	0	2	29	2	2	1	5	2	0230118000000	02     	       	303313130023291938                                                	III	
9547	INEU                             	315300	2	9538	17	3	1	5	2	0230118200836	0230118	1006153	23291938                                                          	III	
9556	MOCREA                           	315301	2	9538	19	3	1	5	2	0230118600870	0230118	3007622	283017331913                                                      	V  	
9574	ORAS LIPOVA                      	0	2	29	2	2	1	5	2	0230119000000	02     	       	3033131300272331303913                                            	III	
9583	LIPOVA                           	315400	2	9574	17	3	1	5	2	0230119200848	0230119	1006653	272331303913                                                      	III	
9592	RADNA                            	315401	2	9574	18	3	1	5	2	0230119600905	0230119	2009678	3313182913                                                        	V  	
9609	SOIMOS                           	315402	2	9574	18	3	1	5	2	0230119600955	0230119	2011628	133023283030                                                      	V  	
9627	ORAS NADLAC                      	0	2	29	2	2	1	5	2	0230120000000	02     	       	3033131300292918271317                                            	III	
9636	NADLAC                           	315500	2	9627	17	3	1	5	2	0230120200880	0230120	1007875	292918271317                                                      	III	
9654	ORAS PANCOTA                     	0	2	29	2	2	1	5	2	0230121000000	02     	       	303313130031152917303613                                          	III	
9663	PANCOTA                          	315600	2	9654	17	3	1	5	2	0230121200893	0230121	1008627	31152917303613                                                    	III	
9672	MADERAT                          	315601	2	9654	19	3	1	5	2	0230121600855	0230121	3007075	28281819331336                                                    	V  	
11584	ORAS PECICA                      	0	2	29	2	2	1	5	2	0230122000000	02     	       	3033131300311917231713                                            	IV 	
11593	PECICA                           	317235	2	11584	17	3	1	5	2	0230122200895	0230122	1008675	311917231713                                                      	IV 	
11600	BODROGU VECHI                    	317236	2	11584	19	3	1	5	2	0230122600750	0230122	3001236	16301833302138003919172223                                        	V  	
11619	SEDERHAT                         	317237	2	11584	19	3	1	5	2	0230122600930	0230122	3010828	3419181933221336                                                  	V  	
11628	TURNU                            	317238	2	11584	19	3	1	5	2	0230122600968	0230122	3012304	3638332938                                                        	V  	
12091	ORAS SANTANA                     	0	2	29	2	2	1	5	2	0230123000000	02     	       	303313130034152936132913                                          	IV 	
12108	SANTANA                          	317280	2	12091	17	3	1	5	2	0230123200924	0230123	1010639	34152936132913                                                    	IV 	
12117	CAPORAL ALEXA                    	317281	2	12091	18	3	1	5	2	0230123600762	0230123	3002030	17133130331327001327194113                                        	V  	
9690	ORAS SEBIS                       	0	2	29	2	2	1	5	2	0230124000000	02     	       	30331313003419162323                                              	III	
9707	SEBIS                            	315700	2	9690	17	3	1	5	2	0230124200926	0230124	1010798	3419162323                                                        	III	
9716	DONCENI                          	315701	2	9690	19	3	1	5	2	0230124600799	0230124	3004194	18302917192923                                                    	V  	
9725	PRUNISOR                         	315702	2	9690	19	3	1	5	2	0230124600904	0230124	3009583	3133382923233033                                                  	V  	
9734	SALAJENI                         	315703	2	9690	19	3	1	5	2	0230124600917	0230124	3010416	3434272725192923                                                  	V  	
9743	ALMAS                            	0	2	29	3	2	3	5	2	0250079000000	02     	       	1327281313                                                        	IV 	
9752	ALMAS                            	317005	2	9743	22	3	3	5	2	0250079300722	0250079	1000148	1327281313                                                        	IV 	
9761	CIL                              	317006	2	9743	23	3	3	5	2	0250079700777	0250079	3002745	172327                                                            	V  	
9770	JOIA MARE                        	317007	2	9743	23	3	3	5	2	0250079700840	0250079	3006391	253023130028133319                                                	V  	
9789	RADESTI                          	317008	2	9743	23	3	3	5	2	0250079700906	0250079	3009770	33331819193623                                                    	V  	
9798	APATEU                           	0	2	29	3	2	3	5	2	0250080000000	02     	       	133113361938                                                      	IV 	
9805	APATEU                           	317010	2	9798	22	3	3	5	2	0250080300725	0250080	1000246	133113361938                                                      	IV 	
9814	BERECHIU                         	317011	2	9798	23	3	3	5	2	0250080700743	0250080	3000989	1619331917222338                                                  	V  	
9823	MOTIORI                          	317012	2	9798	23	3	3	5	2	0250080700874	0250080	3007749	28303023303323                                                    	V  	
9832	ARCHIS                           	0	2	29	3	2	3	5	2	0250081000000	02     	       	133317222323                                                      	IV 	
9841	ARCHIS                           	317015	2	9832	22	3	3	5	2	0250081300728	0250081	1000274	133317222323                                                      	IV 	
9850	BARZESTI                         	317016	2	9832	23	3	3	5	2	0250081700739	0250081	3000882	1615334219193623                                                  	V  	
9869	GROSENI                          	317017	2	9832	23	3	3	5	2	0250081700816	0250081	3005539	21333030192923                                                    	V  	
9878	NERMIS                           	317018	2	9832	23	3	3	5	2	0250081700882	0250081	3007997	291933282323                                                      	V  	
9887	BATA                             	0	2	29	3	2	3	5	2	0250082000000	02     	       	16133613                                                          	IV 	
9896	BATA                             	317020	2	9887	22	3	3	5	2	0250082300734	0250082	1000517	16133613                                                          	IV 	
9903	BACAU DE MIJLOC                  	317021	2	9887	23	3	3	5	2	0250082700731	0250082	3000398	161317173800181900282325273017                                    	V  	
9912	BULCI                            	317022	2	9887	23	3	3	5	2	0250082700759	0250082	3001864	1638271723                                                        	V  	
9921	TELA                             	317023	2	9887	23	3	3	5	2	0250082700970	0250082	3012353	23192713                                                          	V  	
10051	BARSA                            	0	2	29	3	2	3	5	2	0250083000000	02     	       	1615333413                                                        	IV 	
10060	BARSA                            	317025	2	10051	22	3	3	5	2	0250083300737	0250083	1000852	1615333413                                                        	IV 	
10079	ALDESTI                          	317026	2	10051	23	3	3	5	2	0250083700721	0250083	3000121	13271819193623                                                    	V  	
10088	HODIS                            	317027	2	10051	23	3	3	5	2	0250083700826	0250083	3005843	2230182323                                                        	V  	
10097	VOIVODENI                        	317028	2	10051	23	3	3	5	2	0250083700990	0250083	3013529	393023393018192923                                                	V  	
10104	BARZAVA                          	0	2	29	3	2	3	5	2	0250084000000	02     	       	16153342133913                                                    	IV 	
10113	BARZAVA                          	317030	2	10104	22	3	3	5	2	0250084300738	0250084	1000876	16153342133913                                                    	IV 	
10122	BATUTA                           	317031	2	10104	23	3	3	5	2	0250084700736	0250084	3000794	161636383813                                                      	V  	
10131	CAPRUTA                          	317032	2	10104	23	3	3	5	2	0250084700766	0250084	3002235	17173133383813                                                    	V  	
10140	DUMBRAVITA                       	317033	2	10104	23	3	3	5	2	0250084700806	0250084	3004439	18382816333339232313                                              	V  	
10159	GROSII NOI                       	317034	2	10104	23	3	3	5	2	0250084700818	0250084	3005549	21333030232300293023                                              	V  	
10168	LALASINT                         	317036	2	10104	23	3	3	5	2	0250084700843	0250084	3006444	2713271313232929                                                  	V  	
10177	MONOROSTIA                       	317037	2	10104	23	3	3	5	2	0250084700872	0250084	3007682	28302930333030362313                                              	V  	
10186	SLATINA DE MURES                 	317038	2	10104	23	3	3	5	2	0250084700938	0250084	3010975	34271336232913001819002838331919                                  	V  	
9930	BELIU                            	0	2	29	3	2	3	5	2	0250085000000	02     	       	1619272338                                                        	IV 	
9949	BELIU                            	317040	2	9930	22	3	3	5	2	0250085300740	0250085	1000948	1619272338                                                        	IV 	
9958	BENESTI                          	317041	2	9930	23	3	3	5	2	0250085700742	0250085	3000960	16192919193623                                                    	V  	
9967	BOCHIA                           	317042	2	9930	23	3	3	5	2	0250085700746	0250085	3001198	163017222313                                                      	V  	
9985	SECACI                           	317043	2	9930	23	3	3	5	2	0250085700927	0250085	3010800	341917131723                                                      	V  	
9994	TAGADAU                          	317044	2	9930	23	3	3	5	2	0250085700958	0250085	3011781	36362121181838                                                    	V  	
9976	VASILE GOLDIS                    	317046	2	9930	23	3	3	5	2	0250085700980	0250085	3006852	39133423271900213027182323                                        	V  	
10006	BIRCHIS                          	0	2	29	3	2	3	5	2	0250086000000	02     	       	16233317222323                                                    	IV 	
10015	BIRCHIS                          	317050	2	10006	22	3	3	5	2	0250086300745	0250086	1001091	16233317222323                                                    	IV 	
10024	CAPALNAS                         	317051	2	10006	23	3	3	5	2	0250086700764	0250086	3002213	1717313127291313                                                  	V  	
10033	OSTROV                           	317052	2	10006	23	3	3	5	2	0250086700888	0250086	3008370	303436333039                                                      	V  	
10042	VIRISMORT                        	317053	2	10006	23	3	3	5	2	0250086700988	0250086	3013400	392333233428303336                                                	V  	
10195	BOCSIG                           	0	2	29	3	2	3	5	2	0250087000000	02     	       	163017342321                                                      	IV 	
10202	BOCSIG                           	317055	2	10195	22	3	3	5	2	0250087300747	0250087	1001204	163017342321                                                      	IV 	
10211	MANERAU                          	317056	2	10195	23	3	3	5	2	0250087700861	0250087	3007298	28152919333338                                                    	V  	
10220	RAPSIG                           	317057	2	10195	23	3	3	5	2	0250087700908	0250087	3009795	333331342321                                                      	V  	
10239	BRAZII                           	0	2	29	3	2	3	5	2	0250088000000	02     	       	163313422323                                                      	IV 	
10248	BRAZII                           	317060	2	10239	22	3	3	5	2	0250088300753	0250088	1001538	163313422323                                                      	IV 	
10257	BUCEAVA-SOIMUS                   	317061	2	10239	23	3	3	5	2	0250088700756	0250088	3001707	1638171913391301013023283838                                      	V  	
10266	IACOBINI                         	317062	2	10239	23	3	3	5	2	0250088700830	0250088	3006002	2313173016232923                                                  	V  	
10275	MADRIGESTI                       	317063	2	10239	23	3	3	5	2	0250088700856	0250088	3007076	28281833232119193623                                              	V  	
10284	SECAS                            	317064	2	10239	23	3	3	5	2	0250088700928	0250088	3010803	3419171313                                                        	V  	
10293	BUTENI                           	0	2	29	3	2	3	5	2	0250089000000	02     	       	163836192923                                                      	IV 	
10300	BUTENI                           	317065	2	10293	22	3	3	5	2	0250089300760	0250089	1001958	163836192923                                                      	IV 	
10319	BERINDIA                         	317066	2	10293	23	3	3	5	2	0250089700744	0250089	3001013	1619332329182313                                                  	V  	
10328	CUIED                            	317067	2	10293	23	3	3	5	2	0250089700793	0250089	3003685	1738231918                                                        	V  	
10337	PAULIAN                          	317068	2	10293	23	3	3	5	2	0250089700891	0250089	3008602	31313827231329                                                    	V  	
10346	CARAND                           	0	2	29	3	2	3	5	2	0250090000000	02     	       	171733132918                                                      	IV 	
10355	CARAND                           	317070	2	10346	22	3	3	5	2	0250090300767	0250090	1002244	171733132918                                                      	IV 	
10364	SELISTEA                         	317071	2	10346	23	3	3	5	2	0250090700933	0250090	3010844	3419272323361913                                                  	V  	
10373	CERMEI                           	0	2	29	3	2	3	5	2	0250091000000	02     	       	171933281923                                                      	IV 	
10382	CERMEI                           	317075	2	10373	22	3	3	5	2	0250091300768	0250091	1002498	171933281923                                                      	IV 	
10391	AVRAM IANCU                      	317076	2	10373	23	3	3	5	2	0250091700729	0250091	3000374	1339331328002313291738                                            	V  	
10408	SOMOSCHES                        	317077	2	10373	23	3	3	5	2	0250091700956	0250091	3011646	383028303017221919                                                	V  	
10417	CHISINDIA                        	0	2	29	3	2	3	5	2	0250092000000	02     	       	172223342329182313                                                	IV 	
10426	CHISINDIA                        	317080	2	10417	22	3	3	5	2	0250092300773	0250092	1002692	172223342329182313                                                	IV 	
10435	PAIUSENI                         	317081	2	10417	23	3	3	5	2	0250092700889	0250092	3008530	3131233838192923                                                  	V  	
10444	VASOAIA                          	317082	2	10417	23	3	3	5	2	0250092700983	0250092	3013174	39393430132313                                                    	V  	
10453	CONOP                            	0	2	29	3	2	3	5	2	0250093000000	02     	       	1730293031                                                        	IV 	
